Date,Year,Month,Season,City,State,Country,Latitude,Longitude,Temperature_C,Temp_Max_C,Temp_Min_C,Feels_Like_C,Humidity_Pct,Humidity_Max_Pct,Humidity_Min_Pct,Precipitation_mm,Rainfall_mm,Wind_Speed_kmh,Wind_Direction_Deg,Weather_Code,Weather_Condition,Battery_Impact_Score
2022-01-31,2022,1,Winter,New York,NY,US,40.71,-74.01,-10.6,-3.2,-17.3,-15.3,65.5,84,47,0.0,0.0,13.4,22,3,Overcast,0.1413
2022-02-01,2022,2,Winter,New York,NY,US,40.71,-74.01,-7.2,-1.4,-13.3,-11.9,77.5,87,68,0.0,0.0,12.4,31,3,Overcast,0.096
2022-02-02,2022,2,Winter,New York,NY,US,40.71,-74.01,-1.1,3.8,-7.0,-4.5,91.0,100,82,0.0,0.0,11.1,88,3,Overcast,0.0147
2022-02-03,2022,2,Winter,New York,NY,US,40.71,-74.01,5.2,9.6,2.5,2.6,98.5,100,97,12.5,12.5,15.7,193,61,Light Rain,0.05
2022-02-04,2022,2,Winter,New York,NY,US,40.71,-74.01,4.2,11.9,-1.9,-0.2,91.0,96,86,24.0,23.9,29.0,313,71,Light Snow,0.05
2022-02-05,2022,2,Winter,New York,NY,US,40.71,-74.01,-4.0,-1.6,-6.6,-10.4,59.0,83,35,0.4,0.0,27.8,322,71,Light Snow,0.0533
2022-02-06,2022,2,Winter,New York,NY,US,40.71,-74.01,-5.3,-1.2,-8.6,-10.1,60.0,84,36,0.0,0.0,16.8,76,3,Overcast,0.0707
2022-02-07,2022,2,Winter,New York,NY,US,40.71,-74.01,0.1,2.8,-4.5,-3.9,85.5,97,74,4.6,3.9,14.4,7,73,Moderate Snow,0.0
2022-02-08,2022,2,Winter,New York,NY,US,40.71,-74.01,2.8,8.3,-1.1,-2.0,71.0,97,45,4.3,4.3,24.4,301,61,Light Rain,0.0
2022-02-09,2022,2,Winter,New York,NY,US,40.71,-74.01,0.3,5.0,-4.6,-4.2,69.0,89,49,0.0,0.0,17.6,200,0,Clear Sky,0.0
2022-02-10,2022,2,Winter,New York,NY,US,40.71,-74.01,4.4,11.3,-0.3,-0.1,64.5,92,37,0.1,0.1,32.2,243,51,Light Drizzle,0.0
2022-02-11,2022,2,Winter,New York,NY,US,40.71,-74.01,4.6,12.4,-3.5,0.2,63.5,86,41,0.0,0.0,27.2,187,2,Partly Cloudy,0.0
2022-02-12,2022,2,Winter,New York,NY,US,40.71,-74.01,10.0,13.7,6.2,5.2,51.0,60,42,0.0,0.0,25.4,251,3,Overcast,0.0
2022-02-13,2022,2,Winter,New York,NY,US,40.71,-74.01,0.3,5.3,-3.0,-4.4,68.5,85,52,5.7,0.0,19.4,10,73,Moderate Snow,0.0
2022-02-14,2022,2,Winter,New York,NY,US,40.71,-74.01,-6.8,-3.1,-10.0,-13.1,48.5,65,32,0.0,0.0,27.6,317,3,Overcast,0.0907
2022-02-15,2022,2,Winter,New York,NY,US,40.71,-74.01,-5.1,-0.1,-9.0,-10.1,44.0,66,22,0.0,0.0,13.5,279,3,Overcast,0.068
2022-02-16,2022,2,Winter,New York,NY,US,40.71,-74.01,0.9,6.5,-4.8,-3.7,68.5,87,50,0.0,0.0,21.3,186,3,Overcast,0.0
2022-02-17,2022,2,Winter,New York,NY,US,40.71,-74.01,11.4,17.2,5.5,6.9,73.5,89,58,1.9,1.9,33.4,202,61,Light Rain,0.0
2022-02-18,2022,2,Winter,New York,NY,US,40.71,-74.01,7.0,15.7,-2.6,1.2,65.5,93,38,12.9,12.9,44.6,261,63,Moderate Rain,0.05
2022-02-19,2022,2,Winter,New York,NY,US,40.71,-74.01,-1.3,3.9,-5.4,-7.5,52.5,77,28,0.4,0.0,36.4,262,71,Light Snow,0.0173
2022-02-20,2022,2,Winter,New York,NY,US,40.71,-74.01,-2.4,2.9,-6.3,-8.2,49.5,69,30,0.0,0.0,25.2,253,3,Overcast,0.032
2022-02-21,2022,2,Winter,New York,NY,US,40.71,-74.01,2.9,10.1,-1.8,-1.2,67.0,90,44,0.0,0.0,19.8,193,3,Overcast,0.0
2022-02-22,2022,2,Winter,New York,NY,US,40.71,-74.01,8.4,14.6,0.5,5.1,86.0,96,76,5.1,5.1,40.7,178,61,Light Rain,0.0
2022-02-23,2022,2,Winter,New York,NY,US,40.71,-74.01,13.5,19.2,3.9,10.0,69.5,93,46,0.1,0.1,29.7,258,51,Light Drizzle,0.0
2022-02-24,2022,2,Winter,New York,NY,US,40.71,-74.01,-0.1,2.5,-1.5,-5.3,47.0,54,40,0.0,0.0,23.5,13,3,Overcast,0.0013
2022-02-25,2022,2,Winter,New York,NY,US,40.71,-74.01,1.3,6.9,-1.9,-3.7,73.5,99,48,20.0,17.2,30.0,348,73,Moderate Snow,0.05
2022-02-26,2022,2,Winter,New York,NY,US,40.71,-74.01,-1.8,3.3,-6.4,-7.2,53.5,65,42,0.0,0.0,28.4,310,3,Overcast,0.024
2022-02-27,2022,2,Winter,New York,NY,US,40.71,-74.01,1.8,8.3,-3.6,-4.1,53.5,72,35,0.0,0.0,33.2,261,3,Overcast,0.0
2022-02-28,2022,2,Winter,New York,NY,US,40.71,-74.01,-1.1,1.8,-4.5,-6.6,49.0,69,29,0.0,0.0,23.0,332,3,Overcast,0.0147
2022-03-01,2022,3,Spring,New York,NY,US,40.71,-74.01,2.2,6.2,-3.5,-2.2,69.5,85,54,0.2,0.2,24.6,173,51,Light Drizzle,0.0
2022-03-02,2022,3,Spring,New York,NY,US,40.71,-74.01,5.6,10.8,1.2,1.7,66.0,91,41,0.0,0.0,17.4,274,3,Overcast,0.0
2022-03-03,2022,3,Spring,New York,NY,US,40.71,-74.01,3.3,5.7,-2.7,-2.3,62.0,93,31,3.5,3.5,25.5,307,61,Light Rain,0.0
2022-03-04,2022,3,Spring,New York,NY,US,40.71,-74.01,-2.4,3.5,-6.9,-7.3,48.5,64,33,0.0,0.0,21.3,285,3,Overcast,0.032
2022-03-05,2022,3,Spring,New York,NY,US,40.71,-74.01,1.3,5.6,-4.3,-2.9,60.5,78,43,0.1,0.1,20.1,176,51,Light Drizzle,0.0
2022-03-06,2022,3,Spring,New York,NY,US,40.71,-74.01,12.3,19.7,3.4,9.2,83.0,96,70,2.0,2.0,31.6,223,53,Moderate Drizzle,0.0
2022-03-07,2022,3,Spring,New York,NY,US,40.71,-74.01,17.7,23.3,11.3,15.0,75.0,96,54,3.6,3.6,38.8,229,63,Moderate Rain,0.0
2022-03-08,2022,3,Spring,New York,NY,US,40.71,-74.01,5.5,13.4,2.0,-0.1,55.0,74,36,0.0,0.0,34.8,308,3,Overcast,0.0
2022-03-09,2022,3,Spring,New York,NY,US,40.71,-74.01,2.3,4.0,1.2,-1.8,80.5,100,61,15.4,7.9,19.1,68,75,Heavy Snow,0.0
2022-03-10,2022,3,Spring,New York,NY,US,40.71,-74.01,3.0,9.0,-1.7,-0.2,75.0,97,53,0.0,0.0,12.7,278,3,Overcast,0.0
2022-03-11,2022,3,Spring,New York,NY,US,40.71,-74.01,4.8,10.8,-0.5,1.2,69.0,98,40,0.0,0.0,22.0,177,3,Overcast,0.0
2022-03-12,2022,3,Spring,New York,NY,US,40.71,-74.01,1.5,6.8,-4.1,-3.7,72.0,100,44,15.4,8.2,37.1,315,75,Heavy Snow,0.0
2022-03-13,2022,3,Spring,New York,NY,US,40.71,-74.01,-2.0,3.1,-5.9,-8.7,49.0,69,29,0.2,0.0,34.4,266,71,Light Snow,0.0267
2022-03-14,2022,3,Spring,New York,NY,US,40.71,-74.01,5.5,13.5,-2.4,1.2,58.5,80,37,0.0,0.0,21.7,226,3,Overcast,0.0
2022-03-15,2022,3,Spring,New York,NY,US,40.71,-74.01,9.6,16.0,3.4,6.1,59.0,71,47,0.0,0.0,22.3,212,3,Overcast,0.0
2022-03-16,2022,3,Spring,New York,NY,US,40.71,-74.01,9.7,16.7,3.4,7.2,72.0,94,50,0.1,0.1,19.8,167,51,Light Drizzle,0.0
2022-03-17,2022,3,Spring,New York,NY,US,40.71,-74.01,8.3,12.2,4.1,6.1,95.0,99,91,6.6,6.6,18.6,37,61,Light Rain,0.0
2022-03-18,2022,3,Spring,New York,NY,US,40.71,-74.01,12.0,21.0,7.6,10.8,79.0,100,58,0.0,0.0,16.9,172,3,Overcast,0.0
2022-03-19,2022,3,Spring,New York,NY,US,40.71,-74.01,12.7,17.9,7.0,11.3,87.5,100,75,3.3,3.3,18.8,145,63,Moderate Rain,0.0
2022-03-20,2022,3,Spring,New York,NY,US,40.71,-74.01,11.2,15.3,7.2,7.3,72.0,94,50,0.1,0.1,28.8,284,51,Light Drizzle,0.0
2022-03-21,2022,3,Spring,New York,NY,US,40.71,-74.01,10.0,16.0,5.2,4.9,46.0,64,28,0.0,0.0,30.3,301,3,Overcast,0.0
2022-03-22,2022,3,Spring,New York,NY,US,40.71,-74.01,8.6,13.3,4.7,3.8,41.5,59,24,0.0,0.0,24.3,313,3,Overcast,0.0
2022-03-23,2022,3,Spring,New York,NY,US,40.71,-74.01,4.9,8.1,1.7,0.3,64.0,84,44,3.0,3.0,20.9,76,61,Light Rain,0.0
2022-03-24,2022,3,Spring,New York,NY,US,40.71,-74.01,7.3,9.9,3.9,3.3,90.5,98,83,23.1,23.1,26.4,55,63,Moderate Rain,0.05
2022-03-25,2022,3,Spring,New York,NY,US,40.71,-74.01,10.1,16.2,4.9,6.7,68.0,98,38,6.1,6.1,29.3,275,63,Moderate Rain,0.0
2022-03-26,2022,3,Spring,New York,NY,US,40.71,-74.01,8.1,10.4,5.0,4.1,62.5,78,47,5.8,5.0,20.5,251,73,Moderate Snow,0.0
2022-03-27,2022,3,Spring,New York,NY,US,40.71,-74.01,4.2,8.0,-0.5,-1.8,55.0,69,41,0.3,0.3,27.0,287,51,Light Drizzle,0.0
2022-03-28,2022,3,Spring,New York,NY,US,40.71,-74.01,-2.4,0.5,-5.1,-10.0,34.0,45,23,0.1,0.0,32.3,302,71,Light Snow,0.032
2022-03-29,2022,3,Spring,New York,NY,US,40.71,-74.01,-0.7,3.5,-5.0,-7.2,41.5,54,29,0.0,0.0,30.6,311,3,Overcast,0.0093
2022-03-30,2022,3,Spring,New York,NY,US,40.71,-74.01,1.6,5.9,-3.3,-2.8,56.5,74,39,0.0,0.0,18.0,208,3,Overcast,0.0
2022-03-31,2022,3,Spring,New York,NY,US,40.71,-74.01,13.5,19.2,3.9,10.2,82.0,94,70,5.0,5.0,36.3,195,63,Moderate Rain,0.0
2022-04-01,2022,4,Spring,New York,NY,US,40.71,-74.01,11.0,15.4,5.6,7.0,71.5,99,44,1.9,1.9,34.6,278,55,Heavy Drizzle,0.0
2022-04-02,2022,4,Spring,New York,NY,US,40.71,-74.01,6.0,11.4,1.6,1.4,63.5,89,38,0.0,0.0,28.2,287,3,Overcast,0.0
2022-04-03,2022,4,Spring,New York,NY,US,40.71,-74.01,6.0,8.8,3.7,3.0,80.5,90,71,3.5,3.5,22.7,273,61,Light Rain,0.0
2022-04-04,2022,4,Spring,New York,NY,US,40.71,-74.01,7.5,12.5,2.9,2.9,56.0,75,37,0.1,0.1,25.0,305,51,Light Drizzle,0.0
2022-04-05,2022,4,Spring,New York,NY,US,40.71,-74.01,6.8,12.3,1.5,3.8,68.5,95,42,1.9,1.9,17.2,120,53,Moderate Drizzle,0.0
2022-04-06,2022,4,Spring,New York,NY,US,40.71,-74.01,9.1,12.9,6.6,5.1,86.0,98,74,19.9,19.9,33.6,51,63,Moderate Rain,0.05
2022-04-07,2022,4,Spring,New York,NY,US,40.71,-74.01,8.8,11.4,6.2,5.0,90.0,99,81,58.2,58.2,38.6,101,65,Heavy Rain,0.15
2022-04-08,2022,4,Spring,New York,NY,US,40.71,-74.01,11.9,16.9,7.1,8.6,65.5,100,31,13.8,13.8,22.4,252,65,Heavy Rain,0.05
2022-04-09,2022,4,Spring,New York,NY,US,40.71,-74.01,9.4,14.2,5.4,6.5,70.0,95,45,5.6,5.6,22.1,264,61,Light Rain,0.0
2022-04-10,2022,4,Spring,New York,NY,US,40.71,-74.01,7.4,10.2,3.8,1.8,56.5,76,37,0.0,0.0,31.2,308,3,Overcast,0.0
2022-04-11,2022,4,Spring,New York,NY,US,40.71,-74.01,7.7,13.0,2.2,4.0,61.0,78,44,0.0,0.0,19.4,245,3,Overcast,0.0
2022-04-12,2022,4,Spring,New York,NY,US,40.71,-74.01,12.9,20.9,7.8,10.6,67.5,91,44,1.6,1.6,19.7,279,55,Heavy Drizzle,0.0
2022-04-13,2022,4,Spring,New York,NY,US,40.71,-74.01,13.5,18.6,7.5,12.1,74.0,86,62,0.0,0.0,18.6,108,3,Overcast,0.0
2022-04-14,2022,4,Spring,New York,NY,US,40.71,-74.01,20.1,28.8,14.3,19.0,63.0,88,38,0.1,0.1,27.1,250,51,Light Drizzle,0.0
2022-04-15,2022,4,Spring,New York,NY,US,40.71,-74.01,14.0,19.9,6.4,10.1,47.0,73,21,0.1,0.1,27.3,246,51,Light Drizzle,0.0
2022-04-16,2022,4,Spring,New York,NY,US,40.71,-74.01,14.2,20.0,7.5,10.3,62.5,84,41,4.1,4.1,26.0,219,61,Light Rain,0.0
2022-04-17,2022,4,Spring,New York,NY,US,40.71,-74.01,7.4,10.4,4.3,2.6,61.0,93,29,0.6,0.6,31.0,314,51,Light Drizzle,0.0
2022-04-18,2022,4,Spring,New York,NY,US,40.71,-74.01,6.1,10.3,1.7,1.6,66.5,90,43,7.0,7.0,30.2,89,63,Moderate Rain,0.0
2022-04-19,2022,4,Spring,New York,NY,US,40.71,-74.01,8.1,11.5,4.9,1.9,66.5,98,35,27.6,27.6,42.5,282,63,Moderate Rain,0.05
2022-04-20,2022,4,Spring,New York,NY,US,40.71,-74.01,8.5,14.2,3.5,4.0,64.0,93,35,0.0,0.0,26.6,282,3,Overcast,0.0
2022-04-21,2022,4,Spring,New York,NY,US,40.71,-74.01,9.5,13.2,5.0,6.2,75.0,94,56,0.3,0.3,34.2,164,51,Light Drizzle,0.0
2022-04-22,2022,4,Spring,New York,NY,US,40.71,-74.01,13.5,18.5,8.5,10.4,62.0,91,33,0.0,0.0,22.3,302,3,Overcast,0.0
2022-04-23,2022,4,Spring,New York,NY,US,40.71,-74.01,10.4,14.8,6.7,7.6,62.5,83,42,0.0,0.0,14.2,107,3,Overcast,0.0
2022-04-24,2022,4,Spring,New York,NY,US,40.71,-74.01,11.0,15.8,7.3,8.0,67.0,91,43,0.0,0.0,25.4,115,3,Overcast,0.0
2022-04-25,2022,4,Spring,New York,NY,US,40.71,-74.01,10.3,14.7,6.3,7.1,62.0,88,36,0.0,0.0,22.4,117,3,Overcast,0.0
2022-04-26,2022,4,Spring,New York,NY,US,40.71,-74.01,13.0,16.5,10.0,12.1,85.0,98,72,4.1,4.1,12.5,72,61,Light Rain,0.0
2022-04-27,2022,4,Spring,New York,NY,US,40.71,-74.01,10.1,13.4,5.2,4.8,65.5,96,35,0.8,0.8,31.8,303,53,Moderate Drizzle,0.0
2022-04-28,2022,4,Spring,New York,NY,US,40.71,-74.01,7.6,12.6,3.3,1.3,42.5,61,24,0.0,0.0,34.7,317,3,Overcast,0.0
2022-04-29,2022,4,Spring,New York,NY,US,40.71,-74.01,9.4,15.5,3.4,3.7,36.5,51,22,0.0,0.0,28.4,317,0,Clear Sky,0.0
2022-04-30,2022,4,Spring,New York,NY,US,40.71,-74.01,11.1,17.9,4.4,7.1,49.0,73,25,0.0,0.0,20.1,323,3,Overcast,0.0
2022-05-01,2022,5,Spring,New York,NY,US,40.71,-74.01,11.8,18.8,5.5,9.2,63.5,93,34,1.0,1.0,17.9,141,53,Moderate Drizzle,0.0
2022-05-02,2022,5,Spring,New York,NY,US,40.71,-74.01,12.2,15.1,10.0,10.5,87.0,95,79,2.8,2.8,16.5,65,61,Light Rain,0.0
2022-05-03,2022,5,Spring,New York,NY,US,40.71,-74.01,11.7,18.6,7.4,9.7,77.0,98,56,0.0,0.0,22.7,89,3,Overcast,0.0
2022-05-04,2022,5,Spring,New York,NY,US,40.71,-74.01,13.6,20.7,9.4,12.6,80.5,98,63,5.3,5.3,18.1,167,61,Light Rain,0.0
2022-05-05,2022,5,Spring,New York,NY,US,40.71,-74.01,16.0,22.0,11.3,15.0,66.0,95,37,0.0,0.0,17.6,10,3,Overcast,0.0
2022-05-06,2022,5,Spring,New York,NY,US,40.71,-74.01,12.5,14.2,9.7,11.4,85.0,95,75,21.7,21.7,13.7,123,63,Moderate Rain,0.05
2022-05-07,2022,5,Spring,New York,NY,US,40.71,-74.01,8.8,10.6,7.0,4.1,83.0,95,71,28.6,28.6,33.0,49,63,Moderate Rain,0.05
2022-05-08,2022,5,Spring,New York,NY,US,40.71,-74.01,9.8,13.0,7.1,4.3,55.5,71,40,2.4,2.4,30.4,45,53,Moderate Drizzle,0.0
2022-05-09,2022,5,Spring,New York,NY,US,40.71,-74.01,12.3,18.9,6.0,7.6,47.5,61,34,0.0,0.0,24.4,34,3,Overcast,0.0
2022-05-10,2022,5,Spring,New York,NY,US,40.71,-74.01,13.9,20.1,8.0,9.2,41.5,51,32,0.0,0.0,24.1,39,3,Overcast,0.0
2022-05-11,2022,5,Spring,New York,NY,US,40.71,-74.01,14.7,21.3,8.9,11.6,67.5,90,45,0.0,0.0,23.3,42,3,Overcast,0.0
2022-05-12,2022,5,Spring,New York,NY,US,40.71,-74.01,15.5,21.1,10.9,15.0,84.5,99,70,0.0,0.0,16.1,67,3,Overcast,0.0
2022-05-13,2022,5,Spring,New York,NY,US,40.71,-74.01,16.5,21.5,14.0,16.9,90.0,100,80,1.8,1.8,14.1,83,51,Light Drizzle,0.0
2022-05-14,2022,5,Spring,New York,NY,US,40.71,-74.01,16.7,20.8,14.2,17.6,92.5,100,85,7.0,7.0,15.8,141,61,Light Rain,0.0
2022-05-15,2022,5,Spring,New York,NY,US,40.71,-74.01,18.1,24.9,14.5,19.0,83.0,100,66,1.0,1.0,21.0,175,53,Moderate Drizzle,0.0
2022-05-16,2022,5,Spring,New York,NY,US,40.71,-74.01,19.2,23.3,15.5,19.9,88.0,99,77,6.9,6.9,24.9,213,63,Moderate Rain,0.0
2022-05-17,2022,5,Spring,New York,NY,US,40.71,-74.01,17.9,23.3,11.8,15.0,61.0,87,35,0.0,0.0,32.5,285,1,Mainly Clear,0.0
2022-05-18,2022,5,Spring,New York,NY,US,40.71,-74.01,16.4,21.5,11.5,14.1,55.0,72,38,0.0,0.0,18.2,298,3,Overcast,0.0
2022-05-19,2022,5,Spring,New York,NY,US,40.71,-74.01,15.7,22.0,12.6,15.2,77.5,96,59,14.1,14.1,13.3,160,63,Moderate Rain,0.05
2022-05-20,2022,5,Spring,New York,NY,US,40.71,-74.01,16.5,21.6,11.1,16.5,85.0,99,71,5.8,5.8,22.3,122,63,Moderate Rain,0.0
2022-05-21,2022,5,Spring,New York,NY,US,40.71,-74.01,23.2,32.3,16.3,26.1,76.5,98,55,0.0,0.0,20.8,173,3,Overcast,0.0
2022-05-22,2022,5,Spring,New York,NY,US,40.71,-74.01,25.4,30.8,20.7,27.5,71.5,88,55,1.1,1.1,18.9,235,55,Heavy Drizzle,0.0
2022-05-23,2022,5,Spring,New York,NY,US,40.71,-74.01,19.3,22.7,15.7,17.2,56.5,79,34,0.0,0.0,22.6,357,3,Overcast,0.0
2022-05-24,2022,5,Spring,New York,NY,US,40.71,-74.01,16.2,19.4,13.5,14.8,72.0,89,55,0.1,0.1,19.5,113,51,Light Drizzle,0.0
2022-05-25,2022,5,Spring,New York,NY,US,40.71,-74.01,14.7,19.2,11.3,13.4,69.5,87,52,0.0,0.0,19.1,135,3,Overcast,0.0
2022-05-26,2022,5,Spring,New York,NY,US,40.71,-74.01,15.8,19.8,11.2,14.7,79.0,93,65,0.0,0.0,25.4,152,3,Overcast,0.0
2022-05-27,2022,5,Spring,New York,NY,US,40.71,-74.01,19.8,23.9,16.4,20.6,87.0,98,76,12.3,12.3,23.6,175,63,Moderate Rain,0.05
2022-05-28,2022,5,Spring,New York,NY,US,40.71,-74.01,20.4,23.3,18.0,21.5,81.5,99,64,6.8,6.8,21.3,267,61,Light Rain,0.0
2022-05-29,2022,5,Spring,New York,NY,US,40.71,-74.01,19.4,24.7,14.0,19.5,70.5,91,50,0.0,0.0,17.6,244,3,Overcast,0.0
2022-05-30,2022,5,Spring,New York,NY,US,40.71,-74.01,22.2,29.2,15.2,23.4,72.0,97,47,0.0,0.0,24.7,201,3,Overcast,0.0
2022-05-31,2022,5,Spring,New York,NY,US,40.71,-74.01,27.2,33.8,21.1,28.6,60.5,84,37,0.0,0.0,17.1,283,3,Overcast,0.0
2022-06-01,2022,6,Summer,New York,NY,US,40.71,-74.01,18.3,21.7,15.9,18.2,79.5,94,65,8.8,8.8,19.1,118,63,Moderate Rain,0.0
2022-06-02,2022,6,Summer,New York,NY,US,40.71,-74.01,20.8,27.0,16.2,22.6,79.5,96,63,7.5,7.5,13.7,202,61,Light Rain,0.0
2022-06-03,2022,6,Summer,New York,NY,US,40.71,-74.01,20.8,24.5,18.5,22.2,78.0,98,58,2.2,2.2,19.4,103,55,Heavy Drizzle,0.0
2022-06-04,2022,6,Summer,New York,NY,US,40.71,-74.01,20.1,26.6,13.6,20.1,61.0,87,35,0.0,0.0,23.1,220,1,Mainly Clear,0.0
2022-06-05,2022,6,Summer,New York,NY,US,40.71,-74.01,18.7,24.0,13.3,17.8,55.5,75,36,0.0,0.0,19.1,10,3,Overcast,0.0
2022-06-06,2022,6,Summer,New York,NY,US,40.71,-74.01,20.0,26.2,13.3,18.9,59.0,85,33,0.0,0.0,23.5,191,3,Overcast,0.0
2022-06-07,2022,6,Summer,New York,NY,US,40.71,-74.01,20.0,24.7,14.6,18.5,70.0,85,55,0.9,0.9,34.2,178,53,Moderate Drizzle,0.0
2022-06-08,2022,6,Summer,New York,NY,US,40.71,-74.01,23.0,29.5,19.4,24.1,62.5,97,28,0.4,0.4,22.3,223,51,Light Drizzle,0.0
2022-06-09,2022,6,Summer,New York,NY,US,40.71,-74.01,23.0,28.3,19.0,22.8,70.5,99,42,9.4,9.4,29.2,251,63,Moderate Rain,0.0
2022-06-10,2022,6,Summer,New York,NY,US,40.71,-74.01,20.6,26.3,15.1,19.7,57.5,82,33,0.0,0.0,23.6,292,3,Overcast,0.0
2022-06-11,2022,6,Summer,New York,NY,US,40.71,-74.01,20.4,24.4,15.8,20.4,67.0,91,43,0.8,0.8,11.2,285,51,Light Drizzle,0.0
2022-06-12,2022,6,Summer,New York,NY,US,40.71,-74.01,19.2,22.9,16.1,19.8,85.5,95,76,8.3,8.3,24.5,177,61,Light Rain,0.0
2022-06-13,2022,6,Summer,New York,NY,US,40.71,-74.01,23.2,27.7,17.4,25.6,79.0,99,59,4.6,4.6,15.5,219,55,Heavy Drizzle,0.0
2022-06-14,2022,6,Summer,New York,NY,US,40.71,-74.01,22.6,28.0,19.0,22.7,55.0,70,40,0.0,0.0,23.7,21,3,Overcast,0.0
2022-06-15,2022,6,Summer,New York,NY,US,40.71,-74.01,21.6,27.0,17.6,21.9,66.5,91,42,0.0,0.0,27.6,142,3,Overcast,0.0
2022-06-16,2022,6,Summer,New York,NY,US,40.71,-74.01,20.1,23.2,17.7,19.9,78.0,91,65,13.1,13.1,30.0,171,63,Moderate Rain,0.05
2022-06-17,2022,6,Summer,New York,NY,US,40.71,-74.01,25.3,32.1,19.5,25.4,64.0,93,35,0.0,0.0,31.3,270,3,Overcast,0.0
2022-06-18,2022,6,Summer,New York,NY,US,40.71,-74.01,19.3,22.0,15.7,15.8,53.0,63,43,0.0,0.0,31.9,320,3,Overcast,0.0
2022-06-19,2022,6,Summer,New York,NY,US,40.71,-74.01,17.6,22.3,12.8,13.3,43.5,58,29,0.0,0.0,32.5,325,3,Overcast,0.0
2022-06-20,2022,6,Summer,New York,NY,US,40.71,-74.01,19.8,26.6,13.2,17.7,49.5,73,26,0.0,0.0,18.9,309,3,Overcast,0.0
2022-06-21,2022,6,Summer,New York,NY,US,40.71,-74.01,20.2,26.6,14.3,19.6,56.5,82,31,2.1,2.1,13.5,175,53,Moderate Drizzle,0.0
2022-06-22,2022,6,Summer,New York,NY,US,40.71,-74.01,18.7,20.5,17.0,18.2,83.5,97,70,2.7,2.7,25.5,128,53,Moderate Drizzle,0.0
2022-06-23,2022,6,Summer,New York,NY,US,40.71,-74.01,19.3,22.4,16.1,19.6,79.0,96,62,1.0,1.0,17.4,127,51,Light Drizzle,0.0
2022-06-24,2022,6,Summer,New York,NY,US,40.71,-74.01,20.9,26.0,14.9,22.3,78.0,100,56,0.6,0.6,21.3,191,51,Light Drizzle,0.0
2022-06-25,2022,6,Summer,New York,NY,US,40.71,-74.01,24.4,32.6,18.2,26.1,62.0,93,31,0.0,0.0,23.3,207,2,Partly Cloudy,0.0
2022-06-26,2022,6,Summer,New York,NY,US,40.71,-74.01,24.9,30.9,20.1,25.3,64.0,86,42,0.0,0.0,32.4,187,3,Overcast,0.0
2022-06-27,2022,6,Summer,New York,NY,US,40.71,-74.01,23.8,26.7,19.8,25.2,80.5,94,67,8.5,8.5,24.0,224,61,Light Rain,0.0
2022-06-28,2022,6,Summer,New York,NY,US,40.71,-74.01,22.5,28.0,19.3,22.1,58.0,86,30,0.2,0.2,16.0,333,51,Light Drizzle,0.0
2022-06-29,2022,6,Summer,New York,NY,US,40.71,-74.01,22.9,29.2,17.3,23.1,63.0,92,34,0.0,0.0,29.7,194,3,Overcast,0.0
2022-06-30,2022,6,Summer,New York,NY,US,40.71,-74.01,24.3,31.8,17.6,24.8,60.0,90,30,0.0,0.0,23.0,266,2,Partly Cloudy,0.0
2022-07-01,2022,7,Summer,New York,NY,US,40.71,-74.01,26.6,33.9,20.5,28.1,63.5,94,33,0.0,0.0,33.9,214,3,Overcast,0.0
2022-07-02,2022,7,Summer,New York,NY,US,40.71,-74.01,25.9,30.4,23.1,28.2,73.0,91,55,14.6,14.6,20.9,227,63,Moderate Rain,0.05
2022-07-03,2022,7,Summer,New York,NY,US,40.71,-74.01,25.7,31.2,21.4,27.2,61.0,98,24,0.1,0.1,17.0,347,51,Light Drizzle,0.0
2022-07-04,2022,7,Summer,New York,NY,US,40.71,-74.01,24.2,30.2,18.1,23.6,46.0,68,24,0.0,0.0,19.1,293,3,Overcast,0.0
2022-07-05,2022,7,Summer,New York,NY,US,40.71,-74.01,24.4,30.4,20.3,24.6,61.5,86,37,0.9,0.9,32.5,191,51,Light Drizzle,0.0
2022-07-06,2022,7,Summer,New York,NY,US,40.71,-74.01,26.8,31.9,21.9,28.2,67.0,96,38,0.1,0.1,21.4,298,51,Light Drizzle,0.0
2022-07-07,2022,7,Summer,New York,NY,US,40.71,-74.01,23.9,27.1,20.5,24.4,69.5,88,51,0.0,0.0,23.7,111,3,Overcast,0.0
2022-07-08,2022,7,Summer,New York,NY,US,40.71,-74.01,23.7,29.1,19.7,26.2,73.0,93,53,1.4,1.4,17.0,171,51,Light Drizzle,0.0
2022-07-09,2022,7,Summer,New York,NY,US,40.71,-74.01,24.3,29.8,20.9,25.5,67.5,97,38,0.0,0.0,24.2,102,3,Overcast,0.0
2022-07-10,2022,7,Summer,New York,NY,US,40.71,-74.01,22.8,27.4,18.8,22.5,60.0,83,37,0.0,0.0,23.2,108,3,Overcast,0.0
2022-07-11,2022,7,Summer,New York,NY,US,40.71,-74.01,22.7,28.6,17.7,22.4,66.5,94,39,0.0,0.0,35.2,188,1,Mainly Clear,0.0
2022-07-12,2022,7,Summer,New York,NY,US,40.71,-74.01,26.4,34.0,19.6,26.9,62.5,84,41,0.6,0.6,36.2,221,51,Light Drizzle,0.0
2022-07-13,2022,7,Summer,New York,NY,US,40.71,-74.01,26.9,32.9,21.6,28.3,59.5,87,32,0.0,0.0,30.0,201,3,Overcast,0.0
