Station_ID,Station_Name,Street_Address,City,State,ZIP_Code,Country,Latitude,Longitude,Charger_Type,Power_kW,Level1_Chargers,Level2_Chargers,DC_Fast_Chargers,Total_Chargers,Operator,Connector_Types,Pricing_Info,Access_Hours,Open_Date,Station_Age_Years,Availability_Pct,Location_Type,Status
100806,SemaConnect - San Jose Highway Rest Stop #1825,1256 Tech Drive,San Jose,CA,27912,US,37.287725,-121.954421,Level 2,7.2,1,4,0,5,SemaConnect,J1772,Free with validation,Mon-Fri: 6am-10pm,2022-01-06,4.5,76.8,Highway Rest Stop,Open
100807,ChargePoint - San Jose Hotel #155,2161 Central Ave,San Jose,CA,89994,US,37.347022,-121.919619,Level 2,7.2,0,10,0,10,ChargePoint,"J1772, NACS",$0.25/kWh,Business hours,2023-07-13,3.0,93.6,Hotel,Open
100808,Tesla Supercharger - San Jose Shopping Center #1793,735 Highway 1,San Jose,CA,63944,US,37.37709,-121.936913,DC Fast Charger,287.1,0,0,8,8,Tesla Supercharger,NACS,$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2020-05-08,6.1,80.1,Shopping Center,Open
100809,Electrify America - San Jose Gas Station #4786,3711 Central Ave,San Jose,CA,54390,US,37.403776,-121.909767,DC Fast Charger,158.0,0,0,2,2,Electrify America,"CCS1, NACS",Varies,24/7,2023-09-10,2.8,84.9,Gas Station,Open
100810,Shell Recharge - San Jose Shopping Center #7207,1452 Tech Drive,San Jose,CA,34110,US,37.392036,-121.843773,Level 2,3.7,1,2,0,3,Shell Recharge,J1772,Membership required,Business hours,2022-08-30,3.8,83.9,Shopping Center,Open
100811,Pod Point - San Jose Supermarket #350,6146 Tech Drive,San Jose,CA,99648,US,37.353382,-121.904942,Level 2,11.0,0,4,0,4,Pod Point,"J1772, CCS1",$0.25/kWh,24/7,2019-03-06,7.3,61.5,Supermarket,Open
100812,EVgo - San Jose Gas Station #2989,2249 Shopping Center Blvd,San Jose,CA,59718,US,37.26322,-121.910126,DC Fast Charger,81.3,0,0,6,6,EVgo,NACS,$0.15/kWh,Business hours,2019-05-14,7.1,72.2,Gas Station,Open
100813,Volta - San Jose Workplace #3651,9901 Broadway,San Jose,CA,38191,US,37.339242,-121.879749,Level 2,7.2,1,6,0,7,Volta,J1772,Free with validation,Daily: 6am-midnight,2019-08-14,6.9,71.5,Workplace,Open
100814,Tesla Supercharger - San Jose Mall #7650,6294 Market St,San Jose,CA,64794,US,37.348529,-121.91912,DC Fast Charger,293.8,0,4,6,10,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2019-10-04,6.7,67.7,Mall,Open
100815,ChargePoint - San Jose Parking Garage #7197,4125 Business Park Rd,San Jose,CA,12702,US,37.263349,-121.933105,Level 2,11.0,0,16,0,16,ChargePoint,"J1772, NACS",$0.15/kWh,6:00am-10:00pm daily,2021-11-03,4.7,83.4,Parking Garage,Open
100816,ChargePoint - San Jose Library #1751,1256 Commerce Dr,San Jose,CA,59618,US,37.362877,-121.853184,Level 2,11.0,0,6,0,6,ChargePoint,J1772,$0.25/kWh,Business hours,2020-05-18,6.1,91.9,Library,Open
100817,ChargePoint - San Jose Hospital #5803,9357 Industrial Way,San Jose,CA,17907,US,37.329954,-121.807072,Level 2,7.2,0,6,0,6,ChargePoint,"J1772, NACS",Membership pricing,24 hours daily,2023-04-30,3.2,70.5,Hospital,Open
100818,Blink - San Jose Park & Ride #6813,7943 Main St,San Jose,CA,27857,US,37.336739,-121.79716,Level 2,7.2,0,10,0,10,Blink,J1772,$0.30/kWh,Business hours,2020-01-27,6.4,68.5,Park & Ride,Open
100819,ChargePoint - San Jose Convention Center #4825,4396 Airport Rd,San Jose,CA,89193,US,37.387211,-121.850368,Level 2,3.7,1,6,0,7,ChargePoint,"J1772, CCS1",$0.10/min,24/7,2017-01-30,9.4,70.5,Convention Center,Open
100820,EVCS - San Jose Grocery Store #7272,3420 Central Ave,San Jose,CA,15967,US,37.322066,-121.921462,Level 2,7.2,1,8,0,9,EVCS,"J1772, NACS",$0.20/kWh,Mon-Sun: 7am-11pm,2021-10-07,4.7,77.4,Grocery Store,Open
100821,ChargePoint - San Jose Hotel #7584,7330 Airport Rd,San Jose,CA,16233,US,37.339032,-121.883791,Level 2,22.0,0,10,0,10,ChargePoint,"J1772, CCS1",Membership pricing,Daily: 6am-midnight,2018-06-17,8.0,76.4,Hotel,Open
100822,Electrify America - San Jose Transit Station #1563,1277 Airport Rd,San Jose,CA,34295,US,37.247556,-121.907575,DC Fast Charger,151.4,0,0,8,8,Electrify America,"CCS1, CHAdeMO",$0.35/kWh,24/7,2017-03-21,9.3,78.3,Transit Station,Open
100823,Tesla Supercharger - San Jose Park & Ride #8850,8883 Oak Ave,San Jose,CA,65106,US,37.268174,-121.925391,DC Fast Charger,245.7,0,2,2,4,Tesla Supercharger,CCS1,$0.25-0.50/kWh (Tesla vehicles),6:00am-10:00pm daily,2021-12-11,4.6,85.3,Park & Ride,Open
100824,Electrify America - San Jose Convention Center #965,576 Park Blvd,San Jose,CA,32052,US,37.306927,-121.868307,DC Fast Charger,176.2,0,0,4,4,Electrify America,"CCS1, CHAdeMO",Membership required,Daily: 6am-midnight,2019-01-31,7.4,92.3,Convention Center,Open
100825,Blink - San Jose Mall #2943,2344 Tech Drive,San Jose,CA,48040,US,37.315795,-121.839829,Level 2,7.2,0,2,0,2,Blink,"J1772, CCS1",Membership pricing,24/7,2024-11-21,1.6,72.1,Mall,Open
100826,Tesla Supercharger - San Jose Mall #831,2216 University Ave,San Jose,CA,25850,US,37.353614,-121.805104,DC Fast Charger,226.2,0,2,8,10,Tesla Supercharger,CCS1,$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2020-06-21,6.0,86.7,Mall,Open
100827,Tesla Supercharger - San Jose Transit Station #8708,8112 Tech Drive,San Jose,CA,46316,US,37.268847,-121.844149,DC Fast Charger,211.4,0,4,6,10,Tesla Supercharger,CCS1,$0.25-0.50/kWh (Tesla vehicles),Mon-Sun: 7am-11pm,2017-02-15,9.4,93.0,Transit Station,Open
100828,Tesla Supercharger - San Jose Car Dealership #8532,9039 Main St,San Jose,CA,92303,US,37.252191,-121.903179,DC Fast Charger,297.6,0,0,4,4,Tesla Supercharger,NACS,$0.25-0.50/kWh (Tesla vehicles),Business hours,2020-06-01,6.1,97.7,Car Dealership,Open
100829,ChargePoint - San Jose Mall #4335,6671 Oak Ave,San Jose,CA,34452,US,37.298966,-121.842461,Level 2,22.0,1,6,0,7,ChargePoint,"J1772, CCS1",$0.15/kWh,24/7,2023-11-20,2.6,77.5,Mall,Open
100830,ChargePoint - San Jose Supermarket #6790,2544 Airport Rd,San Jose,CA,31723,US,37.370359,-121.964714,Level 2,11.0,0,6,0,6,ChargePoint,"J1772, NACS",$0.15/kWh,24 hours,2024-03-31,2.3,68.1,Supermarket,Open
100831,Independent - San Jose Community Center #7067,3255 Central Ave,San Jose,CA,25136,US,37.234658,-121.911852,Level 2,7.2,1,4,0,5,Independent,"J1772, NACS",,Mon-Fri: 6am-10pm,2021-03-15,5.3,71.8,Community Center,Open
100832,ChargePoint - San Jose University #2015,5429 Market St,San Jose,CA,22587,US,37.321423,-121.909022,Level 2,22.0,0,20,0,20,ChargePoint,"J1772, NACS",$0.10/kWh,24/7,2017-05-27,9.1,77.8,University,Open
100833,Electrify America - San Jose Mall #3859,9791 Highway 1,San Jose,CA,76597,US,37.29851,-121.747796,DC Fast Charger,141.2,0,2,12,14,Electrify America,CCS1,Free with validation,24/7,2024-04-01,2.3,91.3,Mall,Open
100834,Tesla Supercharger - San Jose Supermarket #1266,500 University Ave,San Jose,CA,95873,US,37.348569,-121.886503,DC Fast Charger,272.9,0,0,6,6,Tesla Supercharger,"CCS1, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),Mon-Sun: 7am-11pm,2017-05-01,9.2,80.1,Supermarket,Open
100835,ChargePoint - San Jose Community Center #3923,8765 Park Blvd,San Jose,CA,15598,US,37.426663,-121.85853,Level 2,11.0,1,6,0,7,ChargePoint,"J1772, CCS1",$0.30/kWh,6:00am-10:00pm daily,2022-10-31,3.7,82.1,Community Center,Open
100836,Electrify America - San Jose Community Center #7142,7984 Industrial Way,San Jose,CA,13626,US,37.381627,-121.869431,DC Fast Charger,133.5,0,0,1,1,Electrify America,"CCS1, NACS",,24/7,2017-12-30,8.5,86.6,Community Center,Open
100837,ChargePoint - San Jose Shopping Center #8374,486 Tech Drive,San Jose,CA,38405,US,37.308847,-122.019684,Level 2,11.0,0,6,0,6,ChargePoint,"J1772, NACS",$0.10/kWh,Mon-Sun: 7am-11pm,2023-06-10,3.1,73.1,Shopping Center,Open
100838,ChargePoint - San Jose University #6732,6844 Oak Ave,San Jose,CA,64486,US,37.421816,-121.839953,Level 2,7.2,0,8,0,8,ChargePoint,"J1772, NACS",$0.15/kWh,24 hours,2021-11-02,4.7,85.7,University,Open
100839,ChargePoint - San Jose Outlet Center #510,8998 Park Blvd,San Jose,CA,56015,US,37.338222,-121.793929,Level 2,3.7,0,6,0,6,ChargePoint,"J1772, CCS1",$0.30/kWh,24 hours,2022-12-11,3.6,66.9,Outlet Center,Open
100840,EVgo - San Jose Transit Station #7471,8328 Airport Rd,San Jose,CA,96544,US,37.364753,-121.851878,DC Fast Charger,86.8,0,0,6,6,EVgo,CCS1,Membership pricing,24 hours,2021-03-15,5.3,85.7,Transit Station,Open
100841,ChargePoint - San Jose Hospital #6740,6036 Main St,San Jose,CA,30188,US,37.373971,-121.768258,Level 2,11.0,2,2,0,4,ChargePoint,"J1772, NACS",Membership pricing,Mon-Sun: 7am-11pm,2022-09-07,3.8,81.4,Hospital,Open
100842,ChargePoint - San Jose Gas Station #5880,4716 Airport Rd,San Jose,CA,96514,US,37.313923,-121.85916,Level 2,3.7,0,4,0,4,ChargePoint,"J1772, CCS1",$0.20/kWh,Mon-Fri: 6am-10pm,2020-05-08,6.1,78.5,Gas Station,Open
100843,EVgo - San Jose Community Center #2943,8503 University Ave,San Jose,CA,52072,US,37.387134,-121.903449,DC Fast Charger,96.4,0,0,4,4,EVgo,"CCS1, CHAdeMO, NACS",$0.15/kWh,24 hours daily,2023-09-20,2.8,60.0,Community Center,Open
100844,Electrify America - San Jose Airport #683,5005 Broadway,San Jose,CA,53918,US,37.391841,-121.791234,DC Fast Charger,126.1,0,0,6,6,Electrify America,"CCS1, CHAdeMO, NACS",$0.40/kWh,Mon-Sun: 7am-11pm,2024-05-09,2.1,56.0,Airport,Open
100845,Electrify America - San Jose University #4717,6693 Market St,San Jose,CA,74438,US,37.280384,-121.907725,DC Fast Charger,141.8,0,0,4,4,Electrify America,"CCS2, CHAdeMO",Free,24 hours,2022-06-18,4.0,77.3,University,Open
100846,EVCS - San Jose Community Center #4992,5292 Business Park Rd,San Jose,CA,24375,US,37.41732,-121.943111,Level 2,22.0,1,2,0,3,EVCS,J1772,$0.20/kWh,24 hours daily,2017-07-11,9.0,88.4,Community Center,Open
100847,Blink - San Jose Community Center #1778,6425 Business Park Rd,San Jose,CA,78209,US,37.272278,-121.880767,Level 2,7.2,0,6,0,6,Blink,"J1772, NACS",Membership pricing,Business hours,2020-04-12,6.2,96.9,Community Center,Open
100848,Electrify America - San Jose Community Center #5238,7176 Commerce Dr,San Jose,CA,55177,US,37.347659,-121.835098,DC Fast Charger,161.1,0,4,4,8,Electrify America,"CCS2, CHAdeMO",$0.15/kWh,6:00am-10:00pm daily,2020-12-21,5.5,82.9,Community Center,Open
100849,Tesla Supercharger - San Jose Grocery Store #6407,7134 Business Park Rd,San Jose,CA,94917,US,37.390059,-121.865155,DC Fast Charger,222.3,0,2,4,6,Tesla Supercharger,"CCS1, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),Daily: 6am-midnight,2023-05-08,3.2,79.2,Grocery Store,Open
100850,Shell Recharge - San Jose Hospital #5218,9531 Commerce Dr,San Jose,CA,74381,US,37.25575,-121.926455,Level 2,3.7,1,2,0,3,Shell Recharge,"J1772, NACS",$0.15/kWh,Daily: 6am-midnight,2018-01-24,8.4,96.3,Hospital,Open
100851,Shell Recharge - San Jose Transit Station #6822,1482 Shopping Center Blvd,San Jose,CA,80152,US,37.29826,-121.824625,Level 2,7.2,1,10,0,11,Shell Recharge,"J1772, NACS",,6:00am-10:00pm daily,2018-02-17,8.4,86.9,Transit Station,Open
100852,Shell Recharge - San Jose Airport #9633,9591 Broadway,San Jose,CA,61841,US,37.290365,-121.831653,Level 2,7.2,0,2,0,2,Shell Recharge,"J1772, NACS",$0.15/kWh,Business hours,2024-07-13,2.0,70.3,Airport,Open
100853,EVgo - San Jose Convention Center #8265,6469 Market St,San Jose,CA,60182,US,37.348754,-121.884987,DC Fast Charger,116.7,0,0,4,4,EVgo,"CCS1, CHAdeMO",$0.20/kWh,Mon-Sun: 7am-11pm,2021-03-23,5.3,74.4,Convention Center,Open
100854,Tesla Supercharger - San Jose Transit Station #9081,9316 Park Blvd,San Jose,CA,43730,US,37.278407,-121.844991,DC Fast Charger,282.0,0,0,8,8,Tesla Supercharger,"CCS1, CHAdeMO, NACS",$0.25-0.50/kWh (Tesla vehicles),Daily: 6am-midnight,2020-08-09,5.9,84.1,Transit Station,Open
100855,BP Pulse - San Jose University #792,5867 Oak Ave,San Jose,CA,33860,US,37.413357,-121.990297,DC Fast Charger,48.0,0,0,8,8,BP Pulse,NACS,$0.35/kWh,24 hours daily,2018-10-26,7.7,95.2,University,Open
100856,ChargePoint - San Jose Shopping Center #8579,7826 Main St,San Jose,CA,79736,US,37.3037,-121.848565,Level 2,7.2,0,20,0,20,ChargePoint,"J1772, NACS",$0.10/min,6:00am-10:00pm daily,2020-09-17,5.8,86.2,Shopping Center,Open
100857,Tesla Supercharger - San Jose Shopping Center #5281,3256 Commerce Dr,San Jose,CA,41113,US,37.421925,-121.831206,DC Fast Charger,205.6,0,0,1,1,Tesla Supercharger,NACS,$0.25-0.50/kWh (Tesla vehicles),24/7,2018-11-16,7.6,95.4,Shopping Center,Open
100858,EVCS - San Jose Community Center #3213,1228 Highway 1,San Jose,CA,66493,US,37.285885,-121.863719,Level 2,22.0,1,6,0,7,EVCS,"J1772, CCS1",Network pricing,Business hours,2023-02-16,3.4,89.3,Community Center,Open
100859,Shell Recharge - San Jose Workplace #9012,7245 Business Park Rd,San Jose,CA,50413,US,37.3604,-121.89978,Level 2,7.2,0,8,0,8,Shell Recharge,"J1772, NACS",$0.10/min DC; $0.03/min AC,24 hours daily,2021-04-12,5.2,96.4,Workplace,Open
100860,ChargePoint - San Jose Airport #2396,2956 Highway 1,San Jose,CA,39337,US,37.388086,-121.81595,Level 2,11.0,0,4,0,4,ChargePoint,"J1772, NACS",$0.15/kWh,6:00am-10:00pm daily,2024-12-27,1.5,90.0,Airport,Open
100861,EVgo - San Jose Community Center #5336,8593 Airport Rd,San Jose,CA,25736,US,37.361837,-121.864234,DC Fast Charger,115.0,0,0,6,6,EVgo,"CCS1, CHAdeMO",$0.30/kWh,24/7,2023-08-16,2.9,65.3,Community Center,Open
100862,EVgo - San Jose Workplace #3468,2626 Main St,San Jose,CA,31303,US,37.405609,-121.811219,DC Fast Charger,114.6,0,0,4,4,EVgo,"CCS1, NACS",$0.20/kWh,Business hours,2017-03-01,9.3,86.7,Workplace,Open
100863,Tesla Supercharger - San Jose Convention Center #5047,1974 Airport Rd,San Jose,CA,87578,US,37.251093,-121.838568,DC Fast Charger,244.7,0,0,4,4,Tesla Supercharger,"CCS1, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),24/7,2017-12-21,8.5,85.8,Convention Center,Open
100864,Shell Recharge - San Jose University #5269,1536 Oak Ave,San Jose,CA,66663,US,37.358656,-121.950404,Level 2,7.2,0,4,0,4,Shell Recharge,"J1772, NACS",Membership required,Business hours,2024-06-18,2.0,94.2,University,Open
100865,EVgo - San Jose Grocery Store #562,8445 Broadway,San Jose,CA,26286,US,37.366521,-121.853754,DC Fast Charger,107.0,0,2,2,4,EVgo,"CCS1, NACS",$0.10/kWh,24 hours,2019-11-18,6.6,91.8,Grocery Store,Open
100866,Tesla Supercharger - San Jose Transit Station #7632,145 Park Blvd,San Jose,CA,75646,US,37.249554,-121.848426,DC Fast Charger,206.4,0,0,1,1,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),Business hours,2021-04-18,5.2,81.3,Transit Station,Open
100867,ChargePoint - San Jose Supermarket #4703,1318 Park Blvd,San Jose,CA,70273,US,37.354673,-121.881219,Level 2,7.2,0,1,0,1,ChargePoint,"J1772, NACS",$0.10/kWh,Daily: 6am-midnight,2024-07-07,2.0,78.9,Supermarket,Open
100868,Blink - San Jose Car Dealership #5034,3548 Market St,San Jose,CA,42652,US,37.31981,-121.82634,Level 2,7.2,0,6,0,6,Blink,"J1772, NACS",$0.20/kWh,Business hours,2023-10-28,2.7,95.6,Car Dealership,Open
100869,BP Pulse - San Jose Library #9149,5602 University Ave,San Jose,CA,21388,US,37.322779,-121.86377,DC Fast Charger,59.4,0,0,2,2,BP Pulse,"CCS1, NACS",$0.10/kWh,6:00am-10:00pm daily,2024-10-21,1.7,76.6,Library,Open
100870,EVgo - San Jose Mall #5050,8122 Airport Rd,San Jose,CA,99732,US,37.335103,-121.849482,DC Fast Charger,98.7,0,0,4,4,EVgo,"CCS2, CHAdeMO",$0.10/kWh,Mon-Sun: 7am-11pm,2018-01-16,8.5,75.9,Mall,Open
100871,Electrify America - San Jose Community Center #4783,9117 Commerce Dr,San Jose,CA,91825,US,37.303954,-121.849283,DC Fast Charger,170.3,0,0,6,6,Electrify America,NACS,$0.40/kWh,24 hours,2021-05-14,5.1,82.0,Community Center,Open
100872,Tesla Supercharger - San Jose Shopping Center #9193,5932 Main St,San Jose,CA,91674,US,37.396813,-121.887738,DC Fast Charger,204.8,0,0,1,1,Tesla Supercharger,NACS,$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2024-10-03,1.7,58.2,Shopping Center,Open
100873,ChargePoint - San Jose Mall #7321,3533 Broadway,San Jose,CA,42926,US,37.280602,-121.872244,Level 2,7.2,2,8,0,10,ChargePoint,"J1772, CCS1",$0.15/kWh,Mon-Sun: 7am-11pm,2024-09-11,1.8,73.8,Mall,Open
100874,EVgo - San Jose Workplace #7761,4354 Central Ave,San Jose,CA,29377,US,37.389095,-121.889677,DC Fast Charger,90.7,0,2,6,8,EVgo,"CCS1, CHAdeMO, NACS",$0.10/kWh,24 hours,2020-07-15,6.0,97.6,Workplace,Open
100875,ChargePoint - San Jose Highway Rest Stop #9242,1712 Business Park Rd,San Jose,CA,26175,US,37.263326,-121.805658,Level 2,7.2,0,6,0,6,ChargePoint,"J1772, NACS",$0.25/kWh,24 hours daily,2019-05-15,7.1,87.9,Highway Rest Stop,Open
100876,Tesla Supercharger - San Jose Community Center #7005,5684 Highway 1,San Jose,CA,35710,US,37.322492,-121.873269,DC Fast Charger,275.7,0,2,4,6,Tesla Supercharger,"CCS1, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),24/7,2020-02-15,6.4,79.4,Community Center,Open
100877,ChargePoint - San Jose Convention Center #339,3293 Industrial Way,San Jose,CA,54794,US,37.346381,-121.920373,Level 2,22.0,0,2,0,2,ChargePoint,"J1772, NACS",$0.10/kWh,6:00am-10:00pm daily,2021-12-03,4.6,72.8,Convention Center,Open
100878,Tesla Supercharger - San Jose Gas Station #8881,2726 Shopping Center Blvd,San Jose,CA,50606,US,37.399553,-121.854891,DC Fast Charger,272.5,0,2,4,6,Tesla Supercharger,"CCS1, CHAdeMO, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours,2022-01-07,4.5,85.9,Gas Station,Open
100879,Electrify America - San Jose Outlet Center #3757,5720 Park Blvd,San Jose,CA,82239,US,37.319138,-121.845429,DC Fast Charger,175.4,0,0,4,4,Electrify America,"CCS2, CHAdeMO",,6:00am-10:00pm daily,2021-02-16,5.4,86.2,Outlet Center,Open
100880,EVgo - San Jose Shopping Center #6147,2142 Highway 1,San Jose,CA,37573,US,37.288635,-121.816665,DC Fast Charger,102.3,0,2,8,10,EVgo,CCS1,$0.25/kWh,24/7,2018-09-24,7.8,64.1,Shopping Center,Open
100881,Tesla Supercharger - San Jose Gas Station #8394,7006 Main St,San Jose,CA,35940,US,37.309946,-121.853544,DC Fast Charger,206.0,0,2,6,8,Tesla Supercharger,NACS,$0.25-0.50/kWh (Tesla vehicles),24/7,2021-08-22,4.9,77.8,Gas Station,Open
100882,ChargePoint - San Jose Highway Rest Stop #2731,632 Main St,San Jose,CA,71639,US,37.254673,-121.91642,Level 2,22.0,1,20,0,21,ChargePoint,J1772,$0.25/kWh,Mon-Fri: 6am-10pm,2022-06-19,4.0,97.0,Highway Rest Stop,Open
100883,Blink - San Jose Sports Arena #7289,3907 Shopping Center Blvd,San Jose,CA,96313,US,37.376293,-121.861285,Level 2,7.2,0,6,0,6,Blink,"J1772, NACS",Membership pricing,24 hours daily,2017-11-06,8.7,71.3,Sports Arena,Open
100884,EVgo - San Jose Hotel #688,3985 Central Ave,San Jose,CA,97000,US,37.414646,-121.840028,DC Fast Charger,100.2,0,0,6,6,EVgo,NACS,$0.20/kWh,Mon-Fri: 6am-10pm,2021-02-25,5.3,84.4,Hotel,Open
100885,ChargePoint - San Jose Highway Rest Stop #8964,7775 Park Blvd,San Jose,CA,12426,US,37.266369,-121.899004,Level 2,11.0,0,4,0,4,ChargePoint,"J1772, CCS1",$0.10/kWh,Mon-Fri: 6am-10pm,2020-04-08,6.2,65.9,Highway Rest Stop,Open
100886,ChargePoint - San Jose Hotel #1009,2276 Shopping Center Blvd,San Jose,CA,61364,US,37.294651,-121.888833,Level 2,22.0,2,2,0,4,ChargePoint,"J1772, CCS1",$0.30/kWh,24/7,2019-11-27,6.6,77.9,Hotel,Open
100887,EVCS - San Jose Transit Station #6035,518 Airport Rd,San Jose,CA,78404,US,37.346475,-121.947615,Level 2,7.2,0,6,0,6,EVCS,"J1772, NACS",$0.30/kWh,Mon-Sun: 7am-11pm,2021-05-20,5.1,70.7,Transit Station,Open
100888,ChargePoint - San Jose Hospital #5270,9866 Industrial Way,San Jose,CA,30095,US,37.334265,-121.872488,Level 2,7.2,1,8,0,9,ChargePoint,"J1772, CCS1",$0.15/kWh,Mon-Fri: 6am-10pm,2017-03-24,9.3,79.1,Hospital,Open
100889,Tesla Supercharger - San Jose Hospital #6901,2277 Highway 1,San Jose,CA,93965,US,37.33546,-121.880682,DC Fast Charger,289.2,0,0,6,6,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2017-01-06,9.5,83.1,Hospital,Open
100890,Volta - San Jose Library #1159,9823 Oak Ave,San Jose,CA,93341,US,37.280493,-121.895032,Level 2,11.0,2,6,0,8,Volta,J1772,Free,24 hours,2017-09-24,8.8,91.2,Library,Open
100891,EVgo - San Jose Hospital #3053,4084 Commerce Dr,San Jose,CA,69988,US,37.361298,-121.891107,DC Fast Charger,86.5,0,0,4,4,EVgo,"CCS1, CHAdeMO",$0.30/kWh,Mon-Fri: 6am-10pm,2021-05-05,5.2,90.0,Hospital,Open
100892,Electrify America - San Jose Convention Center #8683,2516 Tech Drive,San Jose,CA,82240,US,37.353212,-121.7832,DC Fast Charger,126.2,0,4,2,6,Electrify America,"CCS2, CHAdeMO",$0.10/min DC; $0.03/min AC,24 hours daily,2023-06-11,3.1,67.1,Convention Center,Open
100893,SemaConnect - San Jose Transit Station #7239,3715 Tech Drive,San Jose,CA,18548,US,37.396774,-121.875664,Level 2,22.0,0,4,0,4,SemaConnect,J1772,Network pricing,Daily: 6am-midnight,2023-05-11,3.1,84.5,Transit Station,Open
100894,ChargePoint - San Jose Community Center #6167,6851 Highway 1,San Jose,CA,47681,US,37.263658,-121.918854,Level 2,11.0,2,10,0,12,ChargePoint,"J1772, NACS",$0.10/min,Daily: 6am-midnight,2018-09-08,7.8,56.5,Community Center,Open
100895,Tesla Supercharger - San Jose Gas Station #1168,6210 Airport Rd,San Jose,CA,66668,US,37.281247,-121.908253,DC Fast Charger,266.4,0,0,6,6,Tesla Supercharger,"CCS2, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),Daily: 6am-midnight,2017-07-23,8.9,64.5,Gas Station,Open
100896,Independent - San Jose Gas Station #8222,1475 University Ave,San Jose,CA,72610,US,37.343785,-121.917546,Level 2,11.0,1,6,0,7,Independent,"J1772, NACS",$0.25/kWh,24/7,2020-01-17,6.5,95.0,Gas Station,Open
100897,EVCS - San Jose Sports Arena #7568,4384 Broadway,San Jose,CA,47239,US,37.358173,-121.839045,Level 2,7.2,0,2,0,2,EVCS,"J1772, NACS",$0.40/kWh,24/7,2023-08-15,2.9,87.8,Sports Arena,Open
100898,Tesla Supercharger - San Jose Transit Station #7632,6930 Main St,San Jose,CA,96101,US,37.362546,-121.906992,DC Fast Charger,230.7,0,0,6,6,Tesla Supercharger,CCS1,$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2020-02-28,6.3,89.3,Transit Station,Open
100899,EVCS - San Jose Hospital #2548,9646 Business Park Rd,San Jose,CA,20854,US,37.381618,-121.914166,Level 2,3.7,0,4,0,4,EVCS,"J1772, NACS",$0.30/kWh,Daily: 6am-midnight,2020-10-17,5.7,71.3,Hospital,Open
100900,Electrify America - San Jose Park & Ride #5151,633 Business Park Rd,San Jose,CA,75267,US,37.359199,-121.938415,DC Fast Charger,162.9,0,0,2,2,Electrify America,"CCS1, NACS",$1.00/session,Mon-Sun: 7am-11pm,2021-08-31,4.8,93.6,Park & Ride,Open
100901,SemaConnect - San Jose Library #3559,1793 Airport Rd,San Jose,CA,23663,US,37.359697,-121.889764,Level 2,11.0,1,4,0,5,SemaConnect,"J1772, NACS",$0.10/min DC; $0.03/min AC,Business hours,2018-12-09,7.6,79.5,Library,Open
100902,Osprey - San Jose Library #3018,6861 Broadway,San Jose,CA,49785,US,37.379058,-121.886899,DC Fast Charger,48.3,0,0,2,2,Osprey,"CCS1, CHAdeMO, NACS",$0.30/kWh,Mon-Fri: 6am-10pm,2023-01-29,3.4,93.9,Library,Open
